Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
HCC827_GRB2	Q14568	HSP90AA2P	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P08238	HSP90AB1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q58FF8	HSP90AB2P	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P04259	KRT6B	0|0|13436|11412	24848	6212.00	4	0|0|48467|0	0.00	0.00	0.00	0.00	0.00	-inf	0.51	0.46	
HCC827_GRB2	P02538	KRT6A	0|0|10033|8241	18274	4568.50	4	0|0|39524|0	0.00	0.00	0.00	0.00	0.00	-inf	0.46	0.46	
HCC827_GRB2	P48668	KRT6C	0|0|10033|8241	18274	4568.50	4	0|0|39524|0	0.00	0.00	0.00	0.00	0.00	-inf	0.46	0.46	
HCC827_GRB2	P04264	KRT1	63266|13422|27087|47974	20677	5169.25	4	11081|48392|3747|6394	1.00	1.00	1.00	1.00	1.00	9.49	5.07	0.00	
HCC827_GRB2	Q96P48	ARAP1	0|0|8861|1381	10242	2560.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	25605.00	0.09	
HCC827_GRB2	Q12774	ARHGEF5	16163|3888|64659|3527	22701	5675.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	56752.50	0.00	
HCC827_GRB2	P18433	PTPRA	6117|15405|58358|40106	54450	13612.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	136125.00	0.00	
HCC827_GRB2	Q07021	C1QBP	0|0|0|0	0	0.00	4	43465|39749|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_GRB2	P42338	PIK3CB	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q96NH3	TBC1D32	53046|7258|57868|18778	5878	1469.50	4	1215|42271|55486|43985	0.75	1.00	0.75	1.00	0.75	-inf	0.49	0.06	
HCC827_GRB2	P33992	MCM5	47214|0|21791|51433	54902	13725.50	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	137255.00	0.00	
HCC827_GRB2	P11021	HSPA5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P13645	KRT10	0|0|51793|42686	28943	7235.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	72357.50	0.09	
HCC827_GRB2	O95831	AIFM1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	O00567	NOP56	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P57088	TMEM33	0|0|148|0	148	37.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	370.00	0.31	
HCC827_GRB2	O95782	AP2A1	55267|25601|26401|13620	55353	13838.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	138382.50	0.00	
HCC827_GRB2	O94973	AP2A2	368|22761|35482|33244	26319	6579.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	524.82	65797.50	0.00	
HCC827_GRB2	O15482	TEX28	60907|3773|40048|34822	8478	2119.50	4	38042|33468|0|49069	0.00	0.00	0.00	0.00	0.00	-inf	0.15	0.45	
HCC827_GRB2	P05109	S100A8	0|0|0|0	0	0.00	4	0|0|42710|39332	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_GRB2	O60716	CTNND1	37025|0|31175|48534	51198	12799.50	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	127995.00	0.00	
HCC827_GRB2	P07437	TUBB	0|0|445|24192	24637	6159.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	61592.50	0.09	
HCC827_GRB2	P42704	LRPPRC	0|0|250|258	508	127.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1270.00	0.09	
HCC827_GRB2	P38646	HSPA9	238|232|54829|50480	40243	10060.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	333.38	100607.50	0.00	
HCC827_GRB2	P35908	KRT2	0|0|2103|0	2103	525.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	5257.50	0.31	
HCC827_GRB2	Q01546	KRT76	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	P19013	KRT4	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P11142	HSPA8	0|0|265|269	534	133.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1335.00	0.09	
HCC827_GRB2	P54652	HSPA2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8TEM1	NUP210	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P62993	GRB2	47272|21188|26188|36318	65430	16357.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	163575.00	0.00	
HCC827_GRB2	P00533	EGFR	61870|30831|33069|11758	6456	1614.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	16140.00	0.00	
HCC827_GRB2	Q15751	HERC1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P68363	TUBA1B	0|0|9936|56119	519	129.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1297.50	0.09	
HCC827_GRB2	Q71U36	TUBA1A	0|0|8924|40712	49636	12409.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	124090.00	0.09	
HCC827_GRB2	Q13748	TUBA3C	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q6PEY2	TUBA3E	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q9NY65	TUBA8	230|0|190|249	669	167.25	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	1672.50	0.00	
HCC827_GRB2	P68366	TUBA4A	0|0|246|293	539	134.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1347.50	0.09	
HCC827_GRB2	A5A3E0	POTEF	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P0CG38	POTEI	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	Q6S8J3	POTEE	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P68032	ACTC1	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P68133	ACTA1	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P60709	ACTB	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P63261	ACTG1	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	Q9BYX7	POTEKP	299|270|220|0	789	197.25	4	0|126|0|0	0.75	1.00	0.75	1.00	0.75	-136.67	6.26	0.07	
HCC827_GRB2	P62736	ACTA2	0|0|0|0	0	0.00	4	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_GRB2	P63267	ACTG2	0|0|0|0	0	0.00	4	0|15906|0|0	0.00	0.00	0.00	0.00	0.00	-inf	0.00	0.46	
HCC827_GRB2	Q9BQE3	TUBA1C	220|0|33379|42509	10572	2643.00	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	26430.00	0.00	
HCC827_GRB2	Q99615	DNAJC7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P82930	MRPS34	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P35568	IRS1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8WX94	NLRP7	61993|62964|3608|17909	15402	3850.50	4	35149|57565|36662|0	0.00	0.00	0.00	0.00	0.00	-inf	0.24	0.46	
HCC827_GRB2	P31948	STIP1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q7Z3Y7	KRT28	0|0|204|0	204	51.00	4	0|0|171|0	0.25	0.99	0.25	0.99	0.25	-186.99	1.19	0.43	
HCC827_GRB2	Q7Z3Y8	KRT27	0|0|204|0	204	51.00	4	0|0|171|0	0.25	0.99	0.25	0.99	0.25	-186.99	1.19	0.43	
HCC827_GRB2	Q7Z3Z0	KRT25	0|0|204|0	204	51.00	4	0|0|171|0	0.25	0.99	0.25	0.99	0.25	-186.99	1.19	0.43	
HCC827_GRB2	P02533	KRT14	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P0DMV8	HSPA1A	0|0|195|224	419	104.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1047.50	0.09	
HCC827_GRB2	P0DMV9	HSPA1B	0|0|195|224	419	104.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	1047.50	0.09	
HCC827_GRB2	O00329	PIK3CD	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P12236	SLC25A6	0|4586|15726|54591	9367	2341.75	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	23417.50	0.00	
HCC827_GRB2	P05141	SLC25A5	34945|25747|43185|14797	53138	13284.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	132845.00	0.00	
HCC827_GRB2	P42336	PIK3CA	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8WUY1	THEM6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q6IE37	OVOS1	0|33838|11240|0	45078	11269.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	112695.00	0.09	
HCC827_GRB2	Q9UBL6	CPNE7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q9HCH3	CPNE5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q86YQ8	CPNE8	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	O95741	CPNE6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q96A23	CPNE4	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8IYJ1	CPNE9	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q96FN4	CPNE2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	O75131	CPNE3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P49411	TUFM	291|336|368|34838	35833	8958.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	416.47	89582.50	0.00	
HCC827_GRB2	P08581	MET	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P43246	MSH2	48145|59775|0|0	42384	10596.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	105960.00	0.09	
HCC827_GRB2	Q8NEG7	DENND6B	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P62258	YWHAE	0|0|51768|12279	64047	16011.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	160117.50	0.09	
HCC827_GRB2	P31947	SFN	494|479|52113|254	53340	13335.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	364.37	133350.00	0.00	
HCC827_GRB2	P61981	YWHAG	494|479|52113|254	53340	13335.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	364.37	133350.00	0.00	
HCC827_GRB2	Q04917	YWHAH	494|479|52113|254	53340	13335.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	364.37	133350.00	0.00	
HCC827_GRB2	P63104	YWHAZ	494|479|52113|254	53340	13335.00	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	364.37	133350.00	0.00	
HCC827_GRB2	P27348	YWHAQ	0|0|25684|31138	56822	14205.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	142055.00	0.09	
HCC827_GRB2	Q92552	MRPS27	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q14451	GRB7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q02978	SLC25A11	0|0|183|0	183	45.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	457.50	0.31	
HCC827_GRB2	Q0VFZ6	CCDC173	0|0|38379|53989	26832	6708.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	67080.00	0.09	
HCC827_GRB2	Q07889	SOS1	231|307|468|35708	36714	9178.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	331.97	91785.00	0.00	
HCC827_GRB2	Q07890	SOS2	231|307|284|56908	57730	14432.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	331.97	144325.00	0.00	
HCC827_GRB2	P22681	CBL	0|0|16|39070	39086	9771.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	97715.00	0.24	
HCC827_GRB2	Q05639	EEF1A2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P68104	EEF1A1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q5VTE0	EEF1A1P5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P52735	VAV2	0|1796|0|0	1796	449.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	4490.00	0.31	
HCC827_GRB2	Q4G1C9	GLIPR1L2	0|2623|0|0	2623	655.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	6557.50	0.31	
HCC827_GRB2	P21860	ERBB3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8NFI3	ENGASE	0|0|0|683	683	170.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	1707.50	0.31	
HCC827_GRB2	Q14571	ITPR2	0|62363|24090|5284	26201	6550.25	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	65502.50	0.00	
HCC827_GRB2	P42224	STAT1	0|0|185|0	185	46.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	462.50	0.31	
HCC827_GRB2	Q75V66	ANO5	0|0|10552|0	10552	2638.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	26380.00	0.31	
HCC827_GRB2	P0CG48	UBC	0|0|44288|0	44288	11072.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	110720.00	0.31	
HCC827_GRB2	P0CG47	UBB	0|0|44288|0	44288	11072.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	110720.00	0.31	
HCC827_GRB2	P62979	RPS27A	0|0|44288|0	44288	11072.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	110720.00	0.31	
HCC827_GRB2	P62987	UBA52	0|0|44288|0	44288	11072.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	110720.00	0.31	
HCC827_GRB2	P29353	SHC1	45012|47883|41763|61159	64745	16186.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	161862.50	0.00	
HCC827_GRB2	Q7Z794	KRT77	1516|1422|33975|24464	61377	15344.25	4	1083|964|10093|11646	0.25	1.00	0.25	1.00	0.25	-inf	2.58	0.42	
HCC827_GRB2	Q86Y46	KRT73	0|0|230|215	445	111.25	4	0|0|212|177	0.00	0.00	0.00	0.00	0.00	-431.94	1.14	0.44	
HCC827_GRB2	P12035	KRT3	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	Q9NSB2	KRT84	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	Q7RTS7	KRT74	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	Q3SY84	KRT71	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	Q14CN4	KRT72	0|0|52962|46359	33785	8446.25	4	0|0|45097|31556	0.50	1.00	0.50	1.00	0.50	-inf	3.04	0.25	
HCC827_GRB2	O95678	KRT75	531|515|35692|17583	54321	13580.25	4	1134|1014|212|177	0.50	1.00	0.50	1.00	0.50	-inf	21.41	0.24	
HCC827_GRB2	Q5XKE5	KRT79	531|515|35692|17583	54321	13580.25	4	1134|1014|212|177	0.50	1.00	0.50	1.00	0.50	-inf	21.41	0.24	
HCC827_GRB2	P05787	KRT8	0|0|26131|12069	38200	9550.00	4	344|298|212|177	0.50	1.00	0.50	1.00	0.50	-inf	37.05	0.09	
HCC827_GRB2	P13647	KRT5	11334|54343|10033|8241	18415	4603.75	4	0|0|54414|43674	0.25	1.00	0.25	1.00	0.25	-inf	0.57	0.42	
HCC827_GRB2	P08729	KRT7	0|0|53009|5783	58792	14698.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	146980.00	0.09	
HCC827_GRB2	Q06124	PTPN11	0|0|25929|18280	44209	11052.25	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	110522.50	0.09	
HCC827_GRB2	P17066	HSPA6	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P48741	HSPA7	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P53680	AP2S1	60202|43587|47504|50285	4970	1242.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	12425.00	0.00	
HCC827_GRB2	P69905	HBA1	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P40763	STAT3	0|0|0|271	271	67.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	677.50	0.31	
HCC827_GRB2	A6NK06	IRG1	0|0|0|30953	30953	7738.25	4	33971|56133|0|0	0.25	1.00	0.25	1.00	0.25	-inf	1.26	0.43	
HCC827_GRB2	Q86WR7	PROSER2	30433|11091|0|0	41524	10381.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	103810.00	0.09	
HCC827_GRB2	P02768	ALB	0|0|0|0	0	0.00	4	0|0|285|254	0.00	0.00	0.00	0.00	0.00	-600.37	0.00	0.46	
HCC827_GRB2	P78527	PRKDC	0|0|0|0	0	0.00	4	202|0|0|0	0.00	0.00	0.00	0.00	0.00	-221.69	0.00	0.46	
HCC827_GRB2	P35527	KRT9	0|0|0|0	0	0.00	4	0|348|0|0	0.00	0.00	0.00	0.00	0.00	-385.38	0.00	0.46	
HCC827_GRB2	P04626	ERBB2	0|0|49616|50875	34955	8738.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	87387.50	0.09	
HCC827_GRB2	O00264	PGRMC1	0|0|40479|49451	24394	6098.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	60985.00	0.09	
HCC827_GRB2	P12235	SLC25A4	0|59224|47907|0	41595	10398.75	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	103987.50	0.09	
HCC827_GRB2	P43304	GPD2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8NDL9	AGBL5	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P68371	TUBB4B	0|0|0|15413	15413	3853.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	38532.50	0.31	
HCC827_GRB2	Q13885	TUBB2A	0|0|0|25325	25325	6331.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	63312.50	0.31	
HCC827_GRB2	Q9BVA1	TUBB2B	0|0|0|25325	25325	6331.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	63312.50	0.31	
HCC827_GRB2	Q13509	TUBB3	0|0|0|42171	42171	10542.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	105427.50	0.31	
HCC827_GRB2	Q06830	PRDX1	242|45760|267|1944	48213	12053.25	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	347.47	120532.50	0.00	
HCC827_GRB2	Q13162	PRDX4	0|28496|0|36124	64620	16155.00	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	161550.00	0.09	
HCC827_GRB2	P46109	CRKL	0|0|192|0	192	48.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	480.00	0.31	
HCC827_GRB2	P07355	ANXA2	309|316|5175|6683	12483	3120.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	441.81	31207.50	0.00	
HCC827_GRB2	A6NMY6	ANXA2P2	31901|36021|13273|13264	28923	7230.75	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	72307.50	0.00	
HCC827_GRB2	Q9GZT3	SLIRP	0|0|168|0	168	42.00	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	420.00	0.31	
HCC827_GRB2	P62249	RPS16	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P14678	SNRPB	16090|46077|50990|38521	20606	5151.50	4	10853|775|0|0	1.00	1.00	1.00	1.00	1.00	6.84	1.77	0.00	
HCC827_GRB2	Q8TD57	DNAH3	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q58FF7	HSP90AB3P	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q9Y2R5	MRPS17	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q58FG0	HSP90AA5P	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P98077	SHC2	62648|63905|16544|55357	1846	461.50	4	0|0|0|0	1.00	1.00	1.00	1.00	1.00	inf	4615.00	0.00	
HCC827_GRB2	Q99611	SEPHS2	0|0|63102|0	63102	15775.50	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	157755.00	0.31	
HCC827_GRB2	P11802	CDK4	0|0|0|167	167	41.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	417.50	0.31	
HCC827_GRB2	P08779	KRT16	0|0|0|0	0	0.00	4	310|286|0|0	0.00	0.00	0.00	0.00	0.00	-664.39	0.00	0.46	
HCC827_GRB2	Q9NS86	LANCL2	0|0|0|34707	34707	8676.75	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	86767.50	0.31	
HCC827_GRB2	P61978	HNRNPK	0|296|33824|36267	4851	1212.75	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	12127.50	0.00	
HCC827_GRB2	Q15366	PCBP2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q13191	CBLB	0|0|41734|34496	10694	2673.50	4	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-0.32	26735.00	0.09	
HCC827_GRB2	Q4G0P3	HYDIN	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q6P1M0	SLC27A4	43867|54328|0|44390	11513	2878.25	4	0|0|0|0	0.75	1.00	0.75	1.00	0.75	-0.32	28782.50	0.00	
HCC827_GRB2	P51648	ALDH3A2	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P13646	KRT13	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	Q8IXB1	DNAJC10	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P04350	TUBB4A	0|0|0|49225	49225	12306.25	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	123062.50	0.31	
HCC827_GRB2	P62269	RPS18	0|0|0|0	0	0.00	4	0|0|0|0	0.00	0.00	0.00	0.00	0.00	-0.32	0.00	0.46	
HCC827_GRB2	P62829	RPL23	0|0|18754|0	18754	4688.50	4	0|0|0|0	0.25	1.00	0.25	1.00	0.25	-0.32	46885.00	0.31	
